ID,Date,Turbidity,pH,Dissolved Oxygen,Conductivity,Temperature,WQI,WQI Class
534,16/10/2019 08:21,42.5,3.18,1.46,1401.87,24.93,21,Class 6 - Very Polluted Water
535,16/10/2019 08:21,45.22,3.15,1.46,1401.87,24.93,20,Class 6 - Very Polluted Water
536,16/10/2019 08:21,45.22,3.15,1.46,1401.87,24.93,20,Class 6 - Very Polluted Water
537,16/10/2019 08:21,50.65,3.11,1.46,1515.53,24.93,19,Class 6 - Very Polluted Water
538,16/10/2019 08:21,50.65,3.11,1.46,1515.53,24.93,19,Class 6 - Very Polluted Water
539,16/10/2019 08:21,56.76,3.03,1.46,1477.64,24.93,18,Class 6 - Very Polluted Water
540,16/10/2019 08:21,56.76,3.03,1.46,1477.64,24.93,18,Class 6 - Very Polluted Water
541,16/10/2019 08:22,43.18,3.15,1.46,1477.64,24.93,21,Class 6 - Very Polluted Water
542,16/10/2019 08:22,43.18,3.15,1.46,1477.64,24.93,21,Class 6 - Very Polluted Water
543,16/10/2019 08:22,48.61,3.07,1.46,1591.31,24.93,19,Class 6 - Very Polluted Water
544,16/10/2019 08:22,48.61,3.07,1.46,1591.31,24.93,19,Class 6 - Very Polluted Water
545,16/10/2019 08:22,59.47,3.11,1.46,1515.53,24.93,17,Class 6 - Very Polluted Water
546,16/10/2019 08:22,59.47,3.11,1.46,1515.53,24.93,17,Class 6 - Very Polluted Water
547,16/10/2019 08:22,47.25,3.15,1.46,1288.2,24.93,20,Class 6 - Very Polluted Water
548,16/10/2019 08:22,47.25,3.15,1.46,1288.2,24.93,20,Class 6 - Very Polluted Water
549,16/10/2019 08:22,41.82,3.15,1.46,1401.87,24.93,21,Class 6 - Very Polluted Water
550,16/10/2019 08:22,41.82,3.15,1.46,1401.87,24.93,21,Class 6 - Very Polluted Water
551,16/10/2019 08:22,54.04,2.92,1.46,1326.09,24.93,18,Class 6 - Very Polluted Water
552,16/10/2019 08:22,54.04,2.92,1.46,1326.09,24.93,18,Class 6 - Very Polluted Water
553,16/10/2019 08:23,59.47,3.03,1.46,1477.64,24.93,17,Class 6 - Very Polluted Water
554,16/10/2019 08:23,59.47,3.03,1.46,1477.64,24.93,17,Class 6 - Very Polluted Water
555,16/10/2019 08:23,58.79,3.11,1.46,1591.31,24.93,18,Class 6 - Very Polluted Water
556,16/10/2019 08:23,58.79,3.11,1.46,1591.31,24.93,18,Class 6 - Very Polluted Water
557,16/10/2019 08:23,42.5,3.18,1.46,1477.64,24.93,21,Class 6 - Very Polluted Water
558,16/10/2019 08:23,42.5,3.18,1.46,1477.64,24.93,21,Class 6 - Very Polluted Water
559,16/10/2019 08:23,60.83,3.11,1.46,1629.2,24.93,17,Class 6 - Very Polluted Water
560,16/10/2019 08:23,60.83,3.11,1.46,1629.2,24.93,17,Class 6 - Very Polluted Water
561,16/10/2019 08:23,48.61,3.07,1.46,1477.64,25.02,14,Class 6 - Very Polluted Water
562,16/10/2019 08:23,48.61,3.07,1.46,1477.64,25.02,19,Class 6 - Very Polluted Water
563,16/10/2019 08:23,43.86,3.15,1.46,1477.64,24.93,15,Class 6 - Very Polluted Water
564,16/10/2019 08:23,43.86,3.15,1.46,1477.64,24.93,21,Class 6 - Very Polluted Water
565,16/10/2019 08:24,56.76,3.03,1.46,1591.31,24.93,18,Class 6 - Very Polluted Water
566,16/10/2019 08:24,56.76,3.03,1.46,1591.31,24.93,18,Class 6 - Very Polluted Water
567,16/10/2019 08:24,47.93,3.03,1.46,1629.2,24.93,19,Class 6 - Very Polluted Water
568,16/10/2019 08:24,47.93,3.03,1.46,1629.2,24.93,19,Class 6 - Very Polluted Water
569,16/10/2019 08:24,46.57,3.03,1.46,1553.42,25.02,14,Class 6 - Very Polluted Water
570,16/10/2019 08:24,46.57,3.03,1.46,1553.42,25.02,20,Class 6 - Very Polluted Water
571,16/10/2019 08:24,47.25,3.15,1.46,1515.53,24.93,15,Class 6 - Very Polluted Water
572,16/10/2019 08:24,47.25,3.15,1.46,1515.53,24.93,20,Class 6 - Very Polluted Water
573,16/10/2019 08:24,43.18,3.03,1.46,1401.87,25.02,15,Class 6 - Very Polluted Water
574,16/10/2019 08:24,43.18,3.03,1.46,1401.87,25.02,20,Class 6 - Very Polluted Water
575,16/10/2019 08:24,42.5,3.15,1.46,1477.64,25.02,21,Class 6 - Very Polluted Water
576,16/10/2019 08:24,42.5,3.15,1.46,1477.64,25.02,21,Class 6 - Very Polluted Water
577,16/10/2019 08:25,50.65,3.15,1.46,1515.53,25.02,20,Class 6 - Very Polluted Water
578,16/10/2019 08:25,50.65,3.15,1.46,1515.53,25.02,20,Class 6 - Very Polluted Water
579,16/10/2019 08:25,52,3.15,1.46,1591.31,25.02,19,Class 6 - Very Polluted Water
580,16/10/2019 08:25,52,3.15,1.46,1591.31,25.02,19,Class 6 - Very Polluted Water
581,16/10/2019 08:25,57.43,3.11,1.46,1477.64,25.02,18,Class 6 - Very Polluted Water
582,16/10/2019 08:25,57.43,3.11,1.46,1477.64,25.02,18,Class 6 - Very Polluted Water
583,16/10/2019 08:25,42.5,3.18,1.46,1553.42,25.02,21,Class 6 - Very Polluted Water
584,16/10/2019 08:25,42.5,3.18,1.46,1553.42,25.02,21,Class 6 - Very Polluted Water
585,16/10/2019 08:25,47.25,2.99,1.46,1553.42,25.02,20,Class 6 - Very Polluted Water
586,16/10/2019 08:25,47.25,2.99,1.46,1553.42,25.02,20,Class 6 - Very Polluted Water
587,16/10/2019 08:25,54.04,3.07,1.46,1363.98,25.02,18,Class 6 - Very Polluted Water
588,16/10/2019 08:25,54.04,3.07,1.46,1363.98,25.02,18,Class 6 - Very Polluted Water
589,16/10/2019 08:26,52,3.03,1.46,1553.42,25.02,19,Class 6 - Very Polluted Water
590,16/10/2019 08:26,52,3.03,1.46,1553.42,25.02,19,Class 6 - Very Polluted Water
591,16/10/2019 08:26,43.18,3.07,1.46,1439.75,25.02,20,Class 6 - Very Polluted Water
592,16/10/2019 08:26,43.18,3.07,1.46,1439.75,25.02,20,Class 6 - Very Polluted Water
593,16/10/2019 08:26,51.33,3.03,1.46,1401.87,25.02,19,Class 6 - Very Polluted Water
594,16/10/2019 08:26,51.33,3.03,1.46,1401.87,25.02,19,Class 6 - Very Polluted Water
595,16/10/2019 08:26,45.22,3.03,1.46,1326.09,25.02,20,Class 6 - Very Polluted Water
596,16/10/2019 08:26,45.22,3.03,1.46,1326.09,25.02,20,Class 6 - Very Polluted Water
597,16/10/2019 08:26,41.14,3.18,1.46,1363.98,25.02,21,Class 6 - Very Polluted Water
598,16/10/2019 08:26,41.14,3.18,1.46,1363.98,25.02,21,Class 6 - Very Polluted Water
599,16/10/2019 08:26,45.22,3.15,1.46,1477.64,24.93,15,Class 6 - Very Polluted Water
600,16/10/2019 08:26,45.22,3.15,1.46,1477.64,24.93,20,Class 6 - Very Polluted Water
601,16/10/2019 08:27,55.4,2.99,1.46,1629.2,25.02,13,Class 6 - Very Polluted Water
602,16/10/2019 08:27,55.4,2.99,1.46,1629.2,25.02,18,Class 6 - Very Polluted Water
603,16/10/2019 08:27,52,3.03,1.46,1363.98,24.93,14,Class 6 - Very Polluted Water
604,16/10/2019 08:27,52,3.03,1.46,1363.98,24.93,19,Class 6 - Very Polluted Water
605,16/10/2019 08:27,57.43,2.88,1.46,1401.87,25.02,13,Class 6 - Very Polluted Water
606,16/10/2019 08:27,57.43,2.88,1.46,1401.87,25.02,18,Class 6 - Very Polluted Water
607,16/10/2019 08:27,59.47,3.07,1.46,1477.64,25.02,17,Class 6 - Very Polluted Water
608,16/10/2019 08:27,59.47,3.07,1.46,1477.64,25.02,17,Class 6 - Very Polluted Water
609,16/10/2019 08:27,45.89,3.03,1.46,1401.87,25.02,20,Class 6 - Very Polluted Water
610,16/10/2019 08:27,45.89,3.03,1.46,1401.87,25.02,20,Class 6 - Very Polluted Water
611,16/10/2019 08:27,46.57,3.11,1.46,1515.53,25.02,20,Class 6 - Very Polluted Water
612,16/10/2019 08:27,46.57,3.11,1.46,1515.53,25.02,20,Class 6 - Very Polluted Water
613,16/10/2019 08:28,45.89,3.11,1.46,1667.08,25.02,20,Class 6 - Very Polluted Water
614,16/10/2019 08:28,45.89,3.11,1.46,1667.08,25.02,20,Class 6 - Very Polluted Water
615,16/10/2019 08:28,49.29,2.96,1.46,1553.42,25.02,19,Class 6 - Very Polluted Water
616,16/10/2019 08:28,49.29,2.96,1.46,1553.42,25.02,19,Class 6 - Very Polluted Water
617,16/10/2019 08:28,46.57,2.92,1.46,1553.42,25.02,20,Class 6 - Very Polluted Water
618,16/10/2019 08:28,46.57,2.92,1.46,1553.42,25.02,20,Class 6 - Very Polluted Water
619,16/10/2019 08:28,44.54,2.88,1.46,1439.75,25.02,20,Class 6 - Very Polluted Water
620,16/10/2019 08:28,44.54,2.88,1.46,1439.75,25.02,20,Class 6 - Very Polluted Water
621,16/10/2019 08:28,47.25,3.03,1.46,1629.2,25.02,20,Class 6 - Very Polluted Water
622,16/10/2019 08:28,47.25,3.03,1.46,1629.2,25.02,20,Class 6 - Very Polluted Water
623,16/10/2019 08:28,60.15,3.03,1.46,1477.64,24.93,12,Class 6 - Very Polluted Water
624,16/10/2019 08:28,60.15,3.03,1.46,1477.64,24.93,17,Class 6 - Very Polluted Water
625,16/10/2019 08:29,60.15,3.03,1.46,1591.31,24.93,17,Class 6 - Very Polluted Water
626,16/10/2019 08:29,60.15,3.03,1.46,1591.31,24.93,17,Class 6 - Very Polluted Water
627,16/10/2019 08:29,58.79,3.15,1.46,1629.2,24.93,18,Class 6 - Very Polluted Water
628,16/10/2019 08:29,58.79,3.15,1.46,1629.2,24.93,18,Class 6 - Very Polluted Water
629,16/10/2019 08:29,56.08,2.99,1.46,1439.75,24.93,18,Class 6 - Very Polluted Water
630,16/10/2019 08:29,56.08,2.99,1.46,1439.75,24.93,18,Class 6 - Very Polluted Water
631,16/10/2019 08:29,56.76,3.22,1.46,1401.87,24.93,18,Class 6 - Very Polluted Water
632,16/10/2019 08:29,56.76,3.22,1.46,1401.87,24.93,18,Class 6 - Very Polluted Water
633,16/10/2019 08:29,49.97,3.07,1.46,1477.64,25.02,14,Class 6 - Very Polluted Water
634,16/10/2019 08:29,49.97,3.07,1.46,1477.64,25.02,19,Class 6 - Very Polluted Water
635,16/10/2019 08:29,60.15,3.03,1.46,1553.42,25.02,17,Class 6 - Very Polluted Water
636,16/10/2019 08:29,60.15,3.03,1.46,1553.42,25.02,17,Class 6 - Very Polluted Water
637,16/10/2019 08:30,49.29,3.18,1.46,1515.53,25.02,20,Class 6 - Very Polluted Water
638,16/10/2019 08:30,49.29,3.18,1.46,1515.53,25.02,20,Class 6 - Very Polluted Water
639,16/10/2019 08:30,56.76,3.07,1.46,1401.87,25.02,18,Class 6 - Very Polluted Water
640,16/10/2019 08:30,56.76,3.07,1.46,1401.87,25.02,18,Class 6 - Very Polluted Water
641,16/10/2019 08:30,45.89,3.11,1.46,1553.42,25.11,14,Class 6 - Very Polluted Water
642,16/10/2019 08:30,45.89,3.11,1.46,1553.42,25.11,20,Class 6 - Very Polluted Water
643,16/10/2019 08:30,45.89,3.03,1.46,1629.2,25.11,20,Class 6 - Very Polluted Water
644,16/10/2019 08:30,45.89,3.03,1.46,1629.2,25.11,20,Class 6 - Very Polluted Water
645,16/10/2019 08:30,58.11,3.03,1.46,1553.42,25.11,18,Class 6 - Very Polluted Water
646,16/10/2019 08:30,58.11,3.03,1.46,1553.42,25.11,18,Class 6 - Very Polluted Water
647,16/10/2019 08:30,59.47,3.03,1.46,1401.87,25.11,17,Class 6 - Very Polluted Water
648,16/10/2019 08:30,59.47,3.03,1.46,1401.87,25.11,17,Class 6 - Very Polluted Water
649,16/10/2019 08:31,52.68,3.18,1.46,1553.42,25.11,19,Class 6 - Very Polluted Water
650,16/10/2019 08:31,52.68,3.18,1.46,1553.42,25.11,19,Class 6 - Very Polluted Water
651,16/10/2019 08:31,52,3.07,1.46,1553.42,25.11,19,Class 6 - Very Polluted Water
652,16/10/2019 08:31,52,3.07,1.46,1553.42,25.11,19,Class 6 - Very Polluted Water
653,16/10/2019 08:31,43.18,3.03,1.46,1363.98,25.11,20,Class 6 - Very Polluted Water
654,16/10/2019 08:31,43.18,3.03,1.46,1363.98,25.11,20,Class 6 - Very Polluted Water
655,16/10/2019 08:31,49.29,3.15,1.46,1553.42,25.11,20,Class 6 - Very Polluted Water
656,16/10/2019 08:31,49.29,3.15,1.46,1553.42,25.11,20,Class 6 - Very Polluted Water
657,16/10/2019 08:31,43.86,3.11,1.46,1515.53,25.11,20,Class 6 - Very Polluted Water
658,16/10/2019 08:31,43.86,3.11,1.46,1515.53,25.11,20,Class 6 - Very Polluted Water
659,16/10/2019 08:31,53.36,3.15,1.46,1515.53,25.21,14,Class 6 - Very Polluted Water
660,16/10/2019 08:31,53.36,3.15,1.46,1515.53,25.21,19,Class 6 - Very Polluted Water
661,16/10/2019 08:32,43.86,3.07,1.46,1553.42,25.21,20,Class 6 - Very Polluted Water
662,16/10/2019 08:32,43.86,3.07,1.46,1553.42,25.21,20,Class 6 - Very Polluted Water
663,16/10/2019 08:32,58.11,3.18,1.46,1591.31,25.11,13,Class 6 - Very Polluted Water
664,16/10/2019 08:32,58.11,3.18,1.46,1591.31,25.11,18,Class 6 - Very Polluted Water
665,16/10/2019 08:32,53.36,3.11,1.46,1439.75,25.21,13,Class 6 - Very Polluted Water
666,16/10/2019 08:32,53.36,3.11,1.46,1439.75,25.21,18,Class 6 - Very Polluted Water
667,16/10/2019 08:32,58.11,3.18,1.46,1553.42,25.11,13,Class 6 - Very Polluted Water
668,16/10/2019 08:32,58.11,3.18,1.46,1553.42,25.11,18,Class 6 - Very Polluted Water
669,16/10/2019 08:32,43.18,3.07,1.46,1401.87,25.21,15,Class 6 - Very Polluted Water
670,16/10/2019 08:32,43.18,3.07,1.46,1401.87,25.21,20,Class 6 - Very Polluted Water
671,16/10/2019 08:32,58.79,3.15,1.46,1704.97,25.21,18,Class 6 - Very Polluted Water
672,16/10/2019 08:32,58.79,3.15,1.46,1704.97,25.21,18,Class 6 - Very Polluted Water
673,16/10/2019 08:33,47.93,3.11,1.46,1326.09,25.21,19,Class 6 - Very Polluted Water
674,16/10/2019 08:33,47.93,3.11,1.46,1326.09,25.21,19,Class 6 - Very Polluted Water
675,16/10/2019 08:33,43.18,2.92,1.46,1629.2,25.21,20,Class 6 - Very Polluted Water
676,16/10/2019 08:33,43.18,2.92,1.46,1629.2,25.21,20,Class 6 - Very Polluted Water
677,16/10/2019 08:33,58.11,3.11,1.46,1667.08,25.21,18,Class 6 - Very Polluted Water
678,16/10/2019 08:33,58.11,3.11,1.46,1667.08,25.21,18,Class 6 - Very Polluted Water
679,16/10/2019 08:33,46.57,3.18,1.46,1591.31,25.21,20,Class 6 - Very Polluted Water
680,16/10/2019 08:33,46.57,3.18,1.46,1591.31,25.21,20,Class 6 - Very Polluted Water
681,16/10/2019 08:33,45.22,3.03,1.46,1553.42,25.21,20,Class 6 - Very Polluted Water
682,16/10/2019 08:33,45.22,3.03,1.46,1553.42,25.21,20,Class 6 - Very Polluted Water
683,16/10/2019 08:33,44.54,3.07,1.46,1515.53,25.21,20,Class 6 - Very Polluted Water
684,16/10/2019 08:33,44.54,3.07,1.46,1515.53,25.21,20,Class 6 - Very Polluted Water
685,16/10/2019 08:34,50.65,3.11,1.46,1477.64,25.21,19,Class 6 - Very Polluted Water
686,16/10/2019 08:34,50.65,3.11,1.46,1477.64,25.21,19,Class 6 - Very Polluted Water
687,16/10/2019 08:34,56.08,3.11,1.46,1667.08,25.3,13,Class 6 - Very Polluted Water
688,16/10/2019 08:34,56.08,3.11,1.46,1667.08,25.3,18,Class 6 - Very Polluted Water
689,16/10/2019 08:34,43.86,3.03,1.46,1553.42,25.3,20,Class 6 - Very Polluted Water
690,16/10/2019 08:34,43.86,3.03,1.46,1553.42,25.3,20,Class 6 - Very Polluted Water
691,16/10/2019 08:34,47.93,3.11,1.46,1439.75,25.21,14,Class 6 - Very Polluted Water
692,16/10/2019 08:34,47.93,3.11,1.46,1439.75,25.21,19,Class 6 - Very Polluted Water
693,16/10/2019 08:34,58.79,3.07,1.46,1704.97,25.3,13,Class 6 - Very Polluted Water
694,16/10/2019 08:34,58.79,3.07,1.46,1704.97,25.3,18,Class 6 - Very Polluted Water
695,16/10/2019 08:34,56.76,3.07,1.46,1401.87,25.3,18,Class 6 - Very Polluted Water
696,16/10/2019 08:34,56.76,3.07,1.46,1401.87,25.3,18,Class 6 - Very Polluted Water
697,16/10/2019 08:35,42.5,3.07,1.46,1401.87,25.3,21,Class 6 - Very Polluted Water
698,16/10/2019 08:35,42.5,3.07,1.46,1401.87,25.3,21,Class 6 - Very Polluted Water
699,16/10/2019 08:35,45.89,3.07,1.46,1591.31,25.39,14,Class 6 - Very Polluted Water
700,16/10/2019 08:35,45.89,3.07,1.46,1591.31,25.39,20,Class 6 - Very Polluted Water
701,16/10/2019 08:35,45.89,3.18,1.46,1591.31,25.3,15,Class 6 - Very Polluted Water
702,16/10/2019 08:35,45.89,3.18,1.46,1591.31,25.3,20,Class 6 - Very Polluted Water
703,16/10/2019 08:35,60.15,3.03,1.46,1515.53,25.3,17,Class 6 - Very Polluted Water
704,16/10/2019 08:35,60.15,3.03,1.46,1515.53,25.3,17,Class 6 - Very Polluted Water
705,16/10/2019 08:35,57.43,3.07,1.46,1477.64,25.39,13,Class 6 - Very Polluted Water
706,16/10/2019 08:35,57.43,3.07,1.46,1477.64,25.39,18,Class 6 - Very Polluted Water
707,16/10/2019 08:35,58.79,3.03,1.46,1477.64,25.3,13,Class 6 - Very Polluted Water
708,16/10/2019 08:35,58.79,3.03,1.46,1477.64,25.3,18,Class 6 - Very Polluted Water
709,16/10/2019 08:36,52.68,3.22,1.46,1894.41,25.3,19,Class 6 - Very Polluted Water
710,16/10/2019 08:36,52.68,3.22,1.46,1894.41,25.3,19,Class 6 - Very Polluted Water
711,16/10/2019 08:36,41.82,3.18,1.46,1477.64,25.3,21,Class 6 - Very Polluted Water
712,16/10/2019 08:36,41.82,3.18,1.46,1477.64,25.3,21,Class 6 - Very Polluted Water
713,16/10/2019 08:36,47.25,3.15,1.46,1515.53,25.3,20,Class 6 - Very Polluted Water
714,16/10/2019 08:36,47.25,3.15,1.46,1515.53,25.3,20,Class 6 - Very Polluted Water
715,16/10/2019 08:36,56.76,3.11,1.46,1553.42,25.3,18,Class 6 - Very Polluted Water
716,16/10/2019 08:36,56.76,3.11,1.46,1553.42,25.3,18,Class 6 - Very Polluted Water
717,16/10/2019 08:36,46.57,3.15,1.46,1591.31,25.3,20,Class 6 - Very Polluted Water
718,16/10/2019 08:36,46.57,3.15,1.46,1591.31,25.3,20,Class 6 - Very Polluted Water
719,16/10/2019 08:36,57.43,2.99,1.46,1401.87,25.3,18,Class 6 - Very Polluted Water
720,16/10/2019 08:36,57.43,2.99,1.46,1401.87,25.3,18,Class 6 - Very Polluted Water
721,16/10/2019 08:37,58.11,3.07,1.46,1515.53,25.3,18,Class 6 - Very Polluted Water
722,16/10/2019 08:37,58.11,3.07,1.46,1515.53,25.3,18,Class 6 - Very Polluted Water
723,16/10/2019 08:37,45.22,3.07,1.46,1704.97,25.3,20,Class 6 - Very Polluted Water
724,16/10/2019 08:37,45.22,3.07,1.46,1704.97,25.3,20,Class 6 - Very Polluted Water
725,16/10/2019 08:37,59.47,2.99,1.46,1515.53,25.3,17,Class 6 - Very Polluted Water
726,16/10/2019 08:37,59.47,2.99,1.46,1515.53,25.3,17,Class 6 - Very Polluted Water
727,16/10/2019 08:37,59.47,3.11,1.46,1667.08,25.3,17,Class 6 - Very Polluted Water
728,16/10/2019 08:37,59.47,3.11,1.46,1667.08,25.3,17,Class 6 - Very Polluted Water
729,16/10/2019 08:37,43.86,3.03,1.46,1591.31,25.21,15,Class 6 - Very Polluted Water
730,16/10/2019 08:37,43.86,3.03,1.46,1591.31,25.21,20,Class 6 - Very Polluted Water
731,16/10/2019 08:37,49.29,2.84,1.46,1326.09,25.21,19,Class 6 - Very Polluted Water
732,16/10/2019 08:37,49.29,2.84,1.46,1326.09,25.21,19,Class 6 - Very Polluted Water
733,16/10/2019 08:38,55.4,3.03,1.46,1439.75,25.21,18,Class 6 - Very Polluted Water
734,16/10/2019 08:38,55.4,3.03,1.46,1439.75,25.21,18,Class 6 - Very Polluted Water
735,16/10/2019 08:38,51.33,2.92,1.46,1326.09,25.3,14,Class 6 - Very Polluted Water
736,16/10/2019 08:38,51.33,2.92,1.46,1326.09,25.3,19,Class 6 - Very Polluted Water
737,16/10/2019 08:38,56.76,3.11,1.46,1591.31,25.21,13,Class 6 - Very Polluted Water
738,16/10/2019 08:38,56.76,3.11,1.46,1591.31,25.21,18,Class 6 - Very Polluted Water
739,16/10/2019 08:38,55.4,3.07,1.46,1401.87,25.21,18,Class 6 - Very Polluted Water
740,16/10/2019 08:38,55.4,3.07,1.46,1401.87,25.21,18,Class 6 - Very Polluted Water
741,16/10/2019 08:38,57.43,3.03,1.46,1439.75,25.21,18,Class 6 - Very Polluted Water
742,16/10/2019 08:38,57.43,3.03,1.46,1439.75,25.21,18,Class 6 - Very Polluted Water
743,16/10/2019 08:38,43.86,2.99,1.46,1553.42,25.21,20,Class 6 - Very Polluted Water
744,16/10/2019 08:38,43.86,2.99,1.46,1553.42,25.21,20,Class 6 - Very Polluted Water
745,16/10/2019 08:39,43.18,2.88,1.46,1553.42,25.11,15,Class 6 - Very Polluted Water
746,16/10/2019 08:39,43.18,2.88,1.46,1553.42,25.11,20,Class 6 - Very Polluted Water
